SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,Scientific.aou,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass_Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
7071,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus sanctaemartae,Scytalopus sanctaemartae,Santa Marta Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.11,GenAvg,0,,
7072,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus panamensis,Scytalopus panamensis,Tacarcuna Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,18.11,GenAvg,0,,
7073,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus vicinior,Scytalopus vicinior,Narino Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,70,30,0,0,0,0,Ref_8,1,Jessica,0,23.04,Dunning08,1,,
7074,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus argentifrons,Scytalopus argentifrons,Silvery-fronted Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,17,Dunning08,1,,
7075,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus latebricola,Scytalopus latebricola,Brown-rumped Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,0,70,30,0,0,0,Ref_8,1,Jessica,0,22.7,PrimScale,1,,
7076,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus meridanus,Scytalopus meridanus,Merida Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,20,Dunning08,1,,
7077,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus caracae,Scytalopus caracae,Caracas Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,24,Dunning08,1,,
7078,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus spillmanni,Scytalopus spillmanni,Spillmann's Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,23.54,Dunning08,1,,
7079,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus zimmeri,Scytalopus zimmeri,Zimmer's Tapaculo,60,0,0,0,0,0,0,0,40,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,15.9,Dunning08,1,,
7080,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus simonsi,Scytalopus simonsi,Puna Tapaculo,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.62,Dunning08,1,,
7081,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus urubambae,Scytalopus urubambae,Vilcabamba Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,13,Dunning08,1,,
7082,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus altirostris,Scytalopus altirostris,Neblina Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,12,PrimScale,1,MarceloR,
7083,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus affinis,Scytalopus affinis,Ancash Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,13.12,Dunning08,1,,
7084,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus canus,Scytalopus canus,Paramo Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,18.16,Dunning08,1,,
7085,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus magellanicus,Scytalopus magellanicus,Magellanic Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,13.67,Dunning08,1,,
7086,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus griseicollis,Scytalopus griseicollis,Pale-bellied Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.05,Dunning08,1,,
7087,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus superciliaris,Scytalopus superciliaris,White-browed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.8,Dunning08,1,,
7088,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus fuscus,Scytalopus fuscus,Dusky Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.11,GenAvg,0,,
7089,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus acutirostris,Scytalopus acutirostris,Tschudi's Tapaculo,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_8,B,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.06,Dunning08,1,,
7090,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus speluncae,Scytalopus speluncae,Mouse-coloured Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,13,Dunning08,1,,
7091,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus novacapitalis,Scytalopus novacapitalis,Brasilia Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,18.9,Dunning08,1,,
7092,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Eleoscytalopus psychopompus,Eleoscytalopus psychopompus,Bahia Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.8,Dunning08,1,,
7093,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Eleoscytalopus indigoticus,Eleoscytalopus indigoticus,White-breasted Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.15,Dunning08,1,,
7094,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus schulenbergi,Scytalopus schulenbergi,Diademed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.1,Dunning08,1,,
7096,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus chocoensis,Scytalopus chocoensis,Choco Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,19.97,Dunning08,1,,
7097,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus robbinsi,Scytalopus robbinsi,Ecuadorian Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,19.34,Dunning08,1,,
7098,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus parkeri,Scytalopus parkeri,Chusquea Tapaculo,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_8,A,Jennifer,0,0,50,50,0,0,0,0,Ref_8,1,Jessica,0,21.26,Dunning08,1,,
7102,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Acropternis orthonyx,Acropternis orthonyx,Ocellated Tapaculo,80,0,0,0,0,0,0,0,0,20,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,89.86,Dunning08,1,,
7164,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Cormobates placens,Cormobates placens,Papuan Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,20,80,0,0,0,Ref_12,1,Jessica,0,22.4,GenAvg,0,,
7165,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Cormobates leucophaea,Cormobates leucophaea,White-throated Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,50,50,0,0,0,Ref_12,1,Jessica,0,22,Dunning08,1,,
7168,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris affinis,Climacteris affinis,White-browed Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,20,30,50,0,0,0,Ref_12,1,Jessica,0,21.7,Dunning08,1,,
7169,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris erythrops,Climacteris erythrops,Red-browed Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,20,30,50,0,0,0,Ref_12,1,Jessica,0,23.3,Dunning08,1,,
7170,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris picumnus,Climacteris picumnus,Brown Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,40,30,30,0,0,0,Ref_12,1,Jessica,0,28.94,Dunning08,1,,
7173,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris melanurus,Climacteris melanurus,Black-tailed Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,10,10,80,0,0,0,Ref_12,1,Jessica,0,31.85,Dunning08,1,,
7176,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris rufus,Climacteris rufus,Rufous Treecreeper,80,0,0,0,0,0,0,10,10,0,Invertebrate,Ref_12,A,Jennifer,0,0,30,30,40,0,0,0,Ref_12,1,Jessica,0,32.64,Dunning08,1,,
7182,Passeriformes,Passeriformes,Menuridae,Lyrebirds,112,BL3,Menura alberti,Menura alberti,Albert's Lyrebird,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,B,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,928,Dunning08,1,,
7183,Passeriformes,Passeriformes,Menuridae,Lyrebirds,112,BL3,Menura novaehollandiae,Menura novaehollandiae,Superb Lyrebird,80,0,10,0,0,0,0,0,10,0,Invertebrate,Ref_9,A,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,972.62,Dunning08,1,,
7187,Passeriformes,Passeriformes,Atrichornithidae,Scrub-birds,113,BL3,Atrichornis rufescens,Atrichornis rufescens,Rufous Scrub-bird,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_9,B,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,24,Dunning08,1,,
7188,Passeriformes,Passeriformes,Atrichornithidae,Scrub-birds,113,BL3,Atrichornis clamosus,Atrichornis clamosus,Noisy Scrub-bird,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,70,30,0,0,0,0,Ref_9,1,Jessica,0,42.15,Dunning08,1,,
7207,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus buccoides,Ailuroedus buccoides,White-eared Catbird,40,10,10,0,0,0,40,0,0,0,Omnivore,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,138,Dunning08,1,,
7208,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus melanotis,Ailuroedus melanotis,Spotted Catbird,10,10,0,0,0,0,60,10,0,10,FruiNect,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,176.89,Dunning08,1,,
7209,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus crassirostris,Ailuroedus crassirostris,Green Catbird,10,10,10,0,0,0,50,10,0,10,FruiNect,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,205.32,Dunning08,1,,
7210,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Scenopoeetes dentirostris,Scenopoeetes dentirostris,Tooth-billed Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,40,60,0,0,Ref_52,1,Jessica,0,163.4,Dunning08,1,,
7211,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Archboldia papuensis,Archboldia papuensis,Archbold's Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,0,0,60,40,0,0,Ref_45,1,Jessica,0,177.6,Dunning08,1,,
7214,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis inornata,Amblyornis inornata,Vogelkop Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,20,20,60,0,0,0,Ref_52,1,Other,0,124,Dunning08,1,,
7215,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis macgregoriae,Amblyornis macgregoriae,Macgregor's Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,20,80,0,0,Ref_39,1,Jessica,0,117.47,Dunning08,1,,
7216,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis subalaris,Amblyornis subalaris,Streaked Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,C,Carolina,0,0,0,30,40,30,0,0,Gould 70,1,Jessica,0,108.88,Dunning08,1,,
7217,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis flavifrons,Amblyornis flavifrons,Golden-fronted Bowerbird,20,10,0,0,0,0,70,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,20,0,40,40,0,0,Ref_52,1,Jessica,0,120,Dunning08,1,,
7218,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Prionodura newtoniana,Prionodura newtoniana,Golden Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,70,30,0,0,Ref_52,1,Jessica,0,78.3,Dunning08,1,,
7219,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Sericulus aureus,Sericulus aureus,Masked Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,0,0,60,40,0,0,Ref_45,1,Jessica,0,172,Dunning08,1,,
7220,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Sericulus bakeri,Sericulus bakeri,Fire-maned Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,A,Carolina,0,0,0,0,60,40,0,0,Ref_45,1,Jessica,0,176.46,Dunning08,1,,
7221,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Sericulus chrysocephalus,Sericulus chrysocephalus,Regent Bowerbird,0,0,0,0,0,0,100,0,0,0,FruiNect,Ref_14,A,Carolina,0,0,0,0,50,50,0,0,Ref_52,1,Jessica,0,99.49,Dunning08,1,,
7222,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ptilonorhynchus violaceus,Ptilonorhynchus violaceus,Satin Bowerbird,40,0,0,0,0,0,30,10,10,10,Omnivore,Ref_14,A,Carolina,0,0,0,30,20,50,0,0,Ref_52,1,Jessica,0,218.91,Dunning08,1,,
7223,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Chlamydera guttata,Chlamydera guttata,Western Bowerbird,10,0,0,0,0,0,50,10,10,20,FruiNect,Ref_14,A,Carolina,0,0,0,33,33,33,0,0,Ref_52,1,Jessica,0,135.98,Dunning08,1,,
7224,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Chlamydera maculata,Chlamydera maculata,Spotted Bowerbird,30,0,0,0,0,0,30,0,20,20,Omnivore,Ref_14,A,Carolina,0,0,50,50,0,0,0,0,Ref_52,1,Jessica,0,139.99,Dunning08,1,,
7225,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Chlamydera nuchalis,Chlamydera nuchalis,Great Bowerbird,10,0,0,0,0,0,60,10,10,10,FruiNect,Ref_14,A,Carolina,0,0,0,50,50,0,0,0,Ref_52,1,Jessica,0,200.43,Dunning08,1,,
7226,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Chlamydera lauterbachi,Chlamydera lauterbachi,Yellow-breasted Bowerbird,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_14,B,Carolina,0,0,0,60,40,0,0,0,Ref_45,1,Jessica,0,123.2,Dunning08,1,,
7227,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Chlamydera cerviniventris,Chlamydera cerviniventris,Fawn-breasted Bowerbird,50,0,0,0,0,0,50,0,0,0,Omnivore,Ref_14,A,Carolina,0,0,0,50,50,0,0,0,Ref_45,1,Jessica,0,156.4,Dunning08,1,,
7242,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Clytomyias insignis,Clytomyias insignis,Orange-crowned Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,70,30,0,0,0,0,Ref_12,1,Jessica,0,12.4,Dunning08,1,,
7243,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Sipodotus wallacii,Sipodotus wallacii,Wallace's Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,B,Jennifer,0,0,0,0,100,0,0,0,Ref_12,1,Jessica,0,7.7,Dunning08,1,,
7244,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus grayi,Malurus grayi,Broad-billed Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,B,Jennifer,0,0,0,100,0,0,0,0,Ref_12,1,Jessica,0,12.47,Dunning08,1,,
7245,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,IOC27,Malurus campbelli,Malurus campbelli,Campbell's Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,B,Jennifer,0,0,0,100,0,0,0,0,Ref_12,1,Jessica,0,9,PrimScale,1,,
7246,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus alboscapulatus,Malurus alboscapulatus,White-shouldered Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_12,1,Jessica,0,9.33,Dunning08,1,,
7247,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus melanocephalus,Malurus melanocephalus,Red-backed Fairywren,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_12,A,Jennifer,0,0,70,30,0,0,0,0,Ref_12,1,Jessica,0,7.9,Dunning08,1,,
7248,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus leucopterus,Malurus leucopterus,White-winged Fairywren,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_12,A,Jennifer,0,0,40,60,0,0,0,0,Ref_12,1,Jessica,0,7.4,Dunning08,1,,
7249,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus cyaneus,Malurus cyaneus,Superb Fairywren,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_12,A,Jennifer,0,0,50,50,0,0,0,0,Ref_12,1,Jessica,0,10.33,Dunning08,1,,
7250,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus splendens,Malurus splendens,Splendid Fairywren,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_12,A,Jennifer,0,0,60,20,0,20,0,0,Ref_12,1,Other,0,9.39,Dunning08,1,,
7254,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus lamberti,Malurus lamberti,Variegated Fairywren,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_12,1,Jessica,0,8.04,Dunning08,1,,
7260,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus amabilis,Malurus amabilis,Lovely Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,50,50,0,0,0,Ref_12,1,Jessica,0,8.63,Dunning08,1,,
7261,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus elegans,Malurus elegans,Red-winged Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,50,50,0,0,0,0,Ref_12,1,Jessica,0,9.59,Dunning08,1,,
7262,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus pulcherrimus,Malurus pulcherrimus,Blue-breasted Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,50,50,0,0,0,0,Ref_12,1,Jessica,0,9.19,Dunning08,1,,
7263,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus coronatus,Malurus coronatus,Purple-crowned Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,20,80,0,0,0,0,Ref_12,1,Jessica,0,11.09,Dunning08,1,,
7266,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Malurus cyanocephalus,Malurus cyanocephalus,Emperor Fairywren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,100,0,0,0,0,Ref_12,1,Jessica,0,12.42,Dunning08,1,,
7268,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Stipiturus ruficeps,Stipiturus ruficeps,Rufous-crowned Emuwren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,70,30,0,0,0,0,Ref_12,1,Jessica,0,5,Dunning08,1,,
7269,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Stipiturus malachurus,Stipiturus malachurus,Southern Emuwren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,7.3,Dunning08,1,,
7270,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Stipiturus mallee,Stipiturus mallee,Mallee Emuwren,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_12,A,Jennifer,0,0,70,30,0,0,0,0,Ref_12,1,Jessica,0,5.5,Dunning08,1,,
7273,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis barbatus,Amytornis barbatus,Grey Grasswren,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_12,A,Jennifer,0,0,50,50,0,0,0,0,Ref_12,1,Jessica,0,18.39,Dunning08,1,,
7274,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis woodwardi,Amytornis woodwardi,White-throated Grasswren,30,0,0,0,0,0,0,0,30,40,PlantSeed,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,35.05,Dunning08,1,,
7275,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis dorotheae,Amytornis dorotheae,Carpentarian Grasswren,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,23.22,Dunning08,1,,
7276,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis striatus,Amytornis striatus,Striated Grasswren,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,19.64,Dunning08,1,,
7281,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis goyderi,Amytornis goyderi,Eyrean Grasswren,40,0,0,0,0,0,0,0,60,0,PlantSeed,Ref_12,A,Jennifer,0,0,50,50,0,0,0,0,Ref_12,1,Jessica,0,16.69,Dunning08,1,,
7282,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis textilis,Amytornis textilis,Thick-billed Grasswren,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_12,A,Jennifer,0,0,80,20,0,0,0,0,Ref_12,1,Jessica,0,23.03,Dunning08,1,,
7286,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis purnelli,Amytornis purnelli,Dusky Grasswren,40,0,0,0,0,0,30,0,30,0,Omnivore,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,20.97,Dunning08,1,,
7287,Passeriformes,Passeriformes,Maluridae,Australasian wrens,116,BL3,Amytornis housei,Amytornis housei,Black Grasswren,50,0,0,0,0,0,0,0,50,0,Omnivore,Ref_12,A,Jennifer,0,0,100,0,0,0,0,0,Ref_12,1,Jessica,0,28.92,Dunning08,1,,
7301,Passeriformes,Passeriformes,Meliphagidae,Honeyeaters,117,BL3,Myzomela blasii,Myzomela blasii,Drab Myzomela,20,0,0,0,0,0,0,80,0,0,FruiNect,Ref_13,C,Carolina,0,0,0,0,10,90,0,0,Ref_41,1,Christian,0,14.9,Dunning08,1,,
7302,Passeriformes,Passeriformes,Meliphagidae,Honeyeaters,117,BL3,Myzomela albigula,Myzomela albigula,White-chinned Myzomela,40,0,0,0,0,0,0,60,0,0,FruiNect,Ref_13,D1,Carolina,0,0,0,60,40,0,0,0,Ref_39,1,Christian,0,14.55,Dunning08,1,,
